SA1_2021,IER_2021
20903120958,1108.711101
20903120959,966.1543938
20903120960,1017.446476
20903121001,1046.028806
20903121002,987.8120172
20903121003,1072.305325
20903121004,1097.199058
20903121005,1104.193914
20903121006,1112.384712
20903121007,1138.333135
20903121008,1108.225071
20903121009,1072.964558
20903121010,1092.955966
20903121101,1063.619292
20903121102,1062.696681
20903121103,1005.822286
20903121104,1085.22582
20903121105,1065.125748
20903121106,1095.901478
20903121107,1070.960537
20903121108,1051.02117
20903121109,1088.29502
20903121110,1112.471303
20903121111,1103.894747
20903121112,1031.962152
20903121201,1079.263925
20903121202,1079.712546
20903121203,1123.573323
20903121204,1154.452755
20903121205,1099.448697
20903121206,1138.894263
20903121207,1103.972571
20903121208,1047.555544
20903121211,1169.184616
20903121212,1092.268737
20903121213,1124.037896
20903121214,1090.624399
20903121215,1116.081111
20903121216,1090.361687
20903121217,1109.776684
20903121218,1129.278607
20903121219,1111.434
20903121220,1123.113673
20903121301,1163.169453
20903121302,1169.086389
20903121303,1172.546454
20903121304,1110.454691
20903121305,1051.300373
20903121306,1146.161307
20903121307,1087.787064
20903121308,1127.442828
20903121309,1104.880985
20903121310,1066.133963
20903121311,1082.908191
20903121312,1136.930584
20903121313,1099.852284
20903121314,1097.831375
20903121315,1112.529618
20903121316,1113.786841
20903121317,1127.025364
20903121318,1194.864457
20903121319,1101.403776
20903121320,1141.952634
20903121321,1190.214674
20903121322,1113.433187
20903121323,1102.788946
20903121324,1170.89606
20903121325,1150.733836
20903121401,1095.850343
20903121402,1128.691194
20903121403,1166.893868
20903121404,1125.237595
20903121405,1166.598782
20903121406,1143.48004
20903121407,1165.736053
20903121408,1150.287311
20903121409,1079.440125
20903121410,1124.13359
20903121411,1131.952299
20903121412,1170.138734
20903121413,1131.913041
20903121414,1161.441048
20903121415,1137.909622
20903121416,1142.81872
20903121417,1185.452021
20903121501,1124.900176
20903121502,986.8602871
20903121503,1089.257985
20903121504,1112.400964
20903121505,1096.872066
20903121507,1091.071842
20903121508,1113.116723
20903121509,1088.099031
20903121510,1130.193434
20903121511,1098.010927
20903121513,1152.877123
20903121514,1097.311166
20903121515,1174.053009
20903121516,1117.798448
20903121517,1068.321156
20903121518,970.9035559
20903121519,1173.290176
20903121520,1147.085338
20903121521,1112.699052
20903121522,1150.981071
20903121523,1079.905428
20903121524,1024.358624
20903121525,1059.306131
20903121526,1084.794862
20903121527,1118.976008
20903121528,1132.025299
20903121529,1030.693116
20903121530,1183.168571
20903121531,1154.175091
20903121532,1114.987924
20903121533,1112.602522
20903121534,1055.92869
20903121535,1111.28162
20903121536,1090.562728
20904121601,959.6891342
20904121603,972.5564623
20904121604,1011.564422
20904121605,1004.165443
20904121606,1022.835807
20904121607,1143.024008
20904121608,1078.939481
20904121609,1037.094109
20904121611,1095.06515
20904121612,1041.13787
20904121613,903.830131
20904121614,893.0616045
20904121616,1024.22037
20904121701,1009.559508
20904121702,1030.439162
20904121703,967.9319127
20904121704,1015.465885
20904121705,889.8788009
20904121706,982.3002254
20904121707,934.6002108
20904121708,874.1597377
20904121709,892.5104999
20904121710,966.9352866
20904121711,979.1354934
20904121712,957.5314921
20904121713,984.002764
20904121714,1025.5658
20904121715,992.0149541
20904121716,921.0491852
20904121717,916.9519036
20904121718,993.3092071
20904122001,991.5198103
20904122003,1002.010152
20904122004,986.4368859
20904122005,1004.228095
20904122006,984.4556965
20904122007,1089.820667
20904122008,1041.522236
20904122009,1089.93234
20904122010,1094.768651
20904122011,1047.611094
20904122012,1033.790828
20904122013,1002.610853
20904122014,988.1103421
20904122015,1016.772
20904122016,958.5210565
20904122017,1021.827761
20904122018,1015.094486
20904122019,1079.598805
20904122020,1042.665671
20904122021,970.5200675
20904122022,969.6377354
20904122023,1040.556421
20904122024,1016.28812
20904122025,1012.745752
20904122026,1048.73106
20904122027,1078.780063
20904122028,1094.539559
20904122029,1115.901696
20904122030,979.8061942
20904122031,1020.292277
20904122032,999.6319065
20904122033,1123.463716
20904122034,963.0090711
20904122035,992.0481336
20904122036,975.1166791
20904122037,915.2367795
20904122038,1031.092656
20904122039,1003.783951
20904122040,1027.693695
20904122041,1028.76716
20904122042,980.414067
20904122043,1025.204808
20904122044,963.285864
20904122045,1090.472004
20904122046,1031.446443
20904122101,990.0669063
20904122102,1074.730342
20904122103,983.8608645
20904122104,1121.260189
20904122105,1049.31146
20904122106,928.357468
20904122107,1018.401267
20904122108,926.3935621
20904122109,1001.439
20904122110,982.6629011
20904122111,985.1487316
20904122112,1001.524884
20904122113,1001.991716
20904122114,991.046799
20904122115,950.3887594
20904122116,985.1172655
20904122117,1018.388384
20904122118,1006.109588
20904122119,965.589137
20904122120,990.8544425
20904122121,1017.91846
20904122122,994.4246839
20904122123,972.7964154
20904122124,1016.338678
20904122125,993.6696726
20904122126,967.1700921
20904122127,935.6636414
20904122128,909.1323435
20904122129,985.754502
20904122301,908.7830321
20904122302,928.6690033
20904122303,918.0214326
20904122304,879.7946306
20904122305,904.8631809
20904122306,866.6948696
20904122307,887.8429317
20904122308,840.8808489
20904122309,916.3697882
20904122310,928.6642963
20904122311,972.3174874
20904122312,950.9332977
20904122313,956.5389011
20904122314,920.2376991
20904122315,933.0821807
20904122316,974.6825576
20904122317,952.1425491
20904122318,962.0640634
20904122319,926.8223471
20904122320,1038.98521
20904122321,1028.648658
20904122322,898.1264688
20904122323,903.5699565
20904122325,833.4729164
20904122326,978.7687017
20904122327,961.2289957
20904122328,949.8691251
20904122329,1022.095453
20904122330,1009.400049
20904122331,899.8263625
20904122332,912.2359248
20904122333,905.8004045
20904122334,927.9437304
20904122336,957.0102389
20904122337,986.6442666
20904122338,981.7421646
20904122339,894.4549393
20904122340,922.9881414
20904122341,962.3789472
20904122342,933.7556579
20904122343,920.1539499
20904122345,966.4070944
20904122346,947.9590484
20904122347,959.9651924
20904122348,962.9488556
20904122349,954.9895779
20904122351,925.7566432
20904122352,938.9597975
20904122353,931.5488409
20904122354,875.2294622
20904122402,1019.111163
20904122403,977.1233667
20904122404,1047.934698
20904122405,931.7782618
20904122407,1126.907191
20904122408,1080.832708
20904122409,1060.969061
20904122411,1124.301243
20904122413,1094.755842
20904122414,1085.363668
20904122415,1033.735864
20904122416,1000.319952
20904122417,1089.790462
20904122418,1002.406111
20904122419,1077.531436
20904122420,1091.748731
20904122421,1034.511517
20904122422,1115.496819
20904122423,1089.939554
20904122424,999.1073588
20904122426,1079.075709
20904122430,1138.834045
20904122432,1085.293275
20904122433,1111.54291
20904122434,1122.625693
20904122435,938.7826164
20904122436,954.0322244
20904122437,1107.281402
20904122438,1037.191257
20904122439,1089.56862
20904122440,998.0083639
20904122441,1078.517875
20904122442,1044.112765
20904122443,1101.812667
20904122444,1108.751022
20904122445,1096.681903
20904122446,1165.184776
20904122447,1056.140181
20904122448,1014.322246
20904122449,1135.828469
20904122450,1094.038134
20904122451,1152.621163
20904122452,1156.993836
20904122453,1118.548818
20904122454,1121.496648
20904122455,997.168876
20904122456,963.9254778
20904122457,1009.638767
20904122458,1116.260411
20904122459,1124.246517
20904122460,1006.714913
20904122461,1018.133193
20904122462,983.0193443
20904122501,1111.896355
20904122503,1097.17748
20904122504,1092.518871
20904122505,1108.079496
20904122506,1102.143333
20904122507,909.597745
20904122508,1011.995862
20904122509,992.6228442
20904122510,1122.74132
20904122512,1067.807343
20904122514,1100.550128
20904122516,1032.357477
20904122517,870.9705697
20904122518,947.935982
20904122519,1079.499794
20904122520,1011.526072
20904122521,1038.842455
20904122522,1041.015879
20904122523,1107.354246
20904122524,1108.584115
20904122525,1072.424845
20904122526,1100.277301
20904122527,1045.08876
20904122528,1070.922868
20904122529,1115.801139
20904122530,998.0433637
20904143101,943.9856311
20904143103,1025.462427
20904143104,919.9654942
20904143105,942.6967822
20904143106,956.5440069
20904143108,1006.275802
20904143109,970.2225354
20904143110,1001.329441
20904143111,1006.563383
20904143112,1080.967874
20904143113,980.4633978
20904143114,1058.500294
20904143115,941.5724993
20904143116,957.126811
20904143117,1019.005715
20904143118,1011.860495
20904143119,941.690137
20904143120,951.4399974
20904143121,1010.410717
20904143122,955.7185886
20904143123,1015.616339
20904143124,1064.767507
20904143125,989.9889092
20904143126,975.3324951
20904143127,1013.26011
20904143128,1066.835672
20904143129,1068.778543
20904143130,937.6632863
20904143131,989.2006944
20904143132,1026.480004
20904143133,905.5827355
20904143201,978.5601854
20904143202,1026.496162
20904143203,929.831659
20904143204,997.1149634
20904143205,1002.706059
20904143206,902.7994028
20904143207,934.1598693
20904143208,967.2405506
20904143209,966.5261992
20904143210,969.4362711
20904143212,964.1236466
20904143213,911.5359708
20904143214,961.6564666
20904143216,894.6941197
20904143218,1019.015025
20904143219,987.7052733
20904143220,880.4810521
20904143221,930.9836205
20904143222,903.8971969
20904143223,963.2195823
20904143225,987.7993258
20904143226,957.0476732
20904143301,1080.98543
20904143302,1032.1931
20904143303,951.2461225
20904143304,976.8401803
20904143305,1029.315376
20904143306,1051.402652
20904143307,1011.674089
20904143308,1049.681498
20904143309,1001.842295
20904143310,1072.726458
20904143312,1055.095139
20904143313,1126.833738
20904143314,1011.5401
20904143315,1000.636227
20904143316,1020.36213
20904143317,1020.099384
20904143318,997.0067852
20904143319,970.9066838
20904143320,1041.310239
20904143321,1017.60846
20904143322,1014.418335
20904143501,994.1541773
20904143502,1033.424614
20904143503,1105.925259
20904143504,1111.640467
20904143505,1032.775502
20904143506,1091.195303
20904143507,1142.591322
20904143508,1125.579531
20904143509,1046.619154
20904143510,1112.160893
20904143511,1054.09167
20904143512,1050.355994
20904143513,1120.96704
20904143514,1061.688839
20904143515,1105.741944
20904143516,1016.435043
20904143517,999.0301656
20904143518,1062.525166
20904143519,1131.997408
20904143520,1082.326921
20904143521,1169.877311
20904143522,1130.970662
20904143523,1027.333622
20904143524,1062.159426
20904143601,1053.718048
20904143602,1032.732543
20904143603,1067.685891
20904143604,1068.508876
20904143605,931.9572228
20904143606,1061.009067
20904143607,1101.193169
20904143608,1003.788216
20904143609,1083.995708
20904143611,1066.26235
20904143612,956.827562
20904143613,1062.760414
20904143614,1052.283333
20904143615,1051.965383
20904143616,965.0049917
20904143617,1035.219684
20904143618,986.9806987
20904143619,1116.938808
20904143620,992.0916454
20904143621,1032.277435
20904143622,1031.95505
20904143623,1009.975443
20904143624,1050.899791
20904143625,1103.793893
20904143626,918.5424481
20904143627,1070.860364
20904143628,1064.305151
20904143630,1038.243399
20904143633,1016.524984
20904143634,1001.522678
20904143635,961.2848683
20904143706,1059.413523
20904143708,1034.219837
20904143709,949.2085511
20904143710,1070.297146
20904143711,953.0327939
20904143712,1059.590645
20904143713,1131.287262
20904143714,1043.124239
20904143715,1062.014084
20904143716,1038.824985
20904143717,956.3291565
20904143718,1065.08875
20904143719,1099.73403
20904143720,1054.254203
20904143721,1066.364692
20904143722,1066.322807
20904143723,966.3057648
20904143724,1014.244571
20904143725,1058.753609
20904143726,1085.512725
20904143727,1008.284264
20904143728,1074.782785
20904143729,1039.176836
20904143730,1045.948749
20904143731,1077.816157
20904143732,1077.839554
20904143733,1045.079955
20904143734,1015.781976
20904143735,1098.567072
20904143736,1110.499852
20904143737,1065.993248
20904143738,1039.608788
20904143739,1042.23045
20904143740,1089.890075
20904143741,1063.838128
20904143742,1045.623957
20904143743,1052.389871
20904143744,1090.104422
20904143745,968.1873979
20904143746,1035.714094
20904143747,1053.13675
20904143748,1094.286234
20904143749,1053.948462
20904143750,1062.299948
20904143751,1101.393135
20904143752,1052.972183
20904143753,1059.373767
20904152701,1079.448735
20904152702,1055.656637
20904152703,1108.538862
20904152704,983.3838725
20904152705,1009.411563
20904152706,1122.793473
20904152707,1073.619279
20904152708,1074.607935
20904152709,1065.400212
20904152710,926.3526243
20904152711,1088.534695
20904152712,1044.273108
20904152713,1116.542126
20904152714,1041.872856
20904152715,1102.700625
20904152716,1099.523201
20904152718,1107.885633
20904152719,1055.377089
20904152720,1093.413197
20904152721,1118.116408
20904152722,1058.974636
20904152723,1162.04758
20904152724,1143.214801
20904152725,1078.120211
20904152726,1123.287234
20904152727,1163.268876
20904152728,1103.706522
20904152729,1148.589009
20904152730,1156.725164
20904152731,1039.537899
20904152732,1157.486057
20904152733,1062.602437
20904152734,1010.614051
20904152735,1037.047737
20904152736,1015.042508
20904152737,1092.057744
20904152801,1086.181593
20904152802,1085.189887
20904152803,1030.199214
20904152804,1057.036486
20904152805,1096.93697
20904152806,977.9238964
20904152807,1031.284424
20904152808,1116.514703
20904152809,1100.712078
20904152810,1063.125398
20904152811,1083.578671
20904152812,1095.895472
20904152813,1129.745785
20904152814,1064.363206
20904152815,1078.070906
20904152816,1007.90302
20904152817,1098.161698
20904152818,1066.474276
20904152819,933.6616374
20904152820,1032.111607
20904152821,1004.086033
20904152822,1063.60804
20904152901,937.3972744
20904152902,897.7570002
20904152903,900.9125128
20904152904,950.8092143
20904152905,947.6790956
20904152906,934.153002
20904152907,955.2863978
20904152908,890.1724951
20904152909,902.4859142
20904152910,912.8282679
20904152911,924.5271546
20904152912,951.5236426
20904152913,948.291052
20904152914,949.955141
20904152915,902.6734468
20904152916,931.5043449
20904152917,963.0543973
20904152918,891.0440134
20904152919,932.537776
20904152920,919.1120652
20904152921,910.9880835
20904152922,935.946851
20904152923,939.3570179
20904153001,930.0003194
20904153002,948.3048091
20904153003,1009.850449
20904153004,1023.196948
20904153005,979.8526243
20904153006,1004.473261
20904153007,910.277126
20904153008,940.747689
20904153009,963.3661476
20904153010,890.0236142
20904153011,964.3742363
20904153012,977.9964943
20904153013,965.5321242
20904153014,881.7654732
20904153015,958.092344
20904153016,944.8938486
20904153017,1006.060895
20904153018,939.8384158
20904153020,1088.874775
20904153021,939.1365362
20904153022,980.3903099
20904153023,1085.550052
20904153024,1071.060938
20904153025,947.4459974
20904153026,1088.925638
20904153027,894.4354918
20904153028,980.964424
20904153029,961.4770443
20904153030,971.5145672
20904153031,937.1558117
20904153032,1025.025364
20904153101,1030.056502
20904153102,1026.575386
20904153103,1092.090098
20904153104,1076.855665
20904153105,1077.845099
20904153106,1001.457656
20904153107,1035.736563
20904153108,1041.097352
20904153109,1010.036757
20904153110,1020.71135
20904153111,1063.264329
20904153112,1037.938187
20904153113,987.2336198
20904153114,1026.859262
20904153115,1064.162815
20904153116,946.3058889
20904153117,1014.955116
20904153118,1038.534022
20904153119,1019.802077
20904153120,1088.501992
20904153121,1048.950476
20904153122,998.9456577
20904153123,1032.868876
20904153124,1071.546228
20904153125,1029.536864
20904153201,1055.632417
20904153202,1089.025699
20904153203,1027.679251
20904153204,1059.892627
20904153205,1048.796556
20904153206,982.4703303
20904153207,1110.54605
20904153208,1086.134579
20904153209,1052.000984
20904153210,1123.881544
20904153211,1083.199596
20904153212,1055.977352
20904153213,1115.224357
20904153214,1015.888184
20904153215,1074.170453
20904153216,1060.876209
20904153217,1063.479938
20904153218,1066.852734
20904153219,1062.969086
20904153220,1095.93408
20904153221,1046.339519
20904153222,1040.984982
20904153223,1034.956493
21001122601,995.6306155
21001122602,956.7555803
21001122603,950.3157679
21001122604,986.5696485
21001122605,1022.839216
21001122606,961.0310415
21001122607,983.5682414
21001122608,1011.048032
21001122609,973.7986107
21001122610,1011.962904
21001122611,1069.930835
21001122612,1044.670964
21001122613,991.9914976
21001122614,1019.841863
21001122615,1048.092453
21001122617,929.7096434
21001122801,1084.687974
21001122802,1113.130679
21001122803,910.1885818
21001122806,981.7326649
21001122807,970.3165016
21001122808,1024.619487
21001122809,988.8783851
21001122810,1034.213968
21001122811,1028.216626
21001122812,1049.566729
21001122813,1103.223687
21001122814,1126.751197
21001122815,1102.612008
21001122816,1090.696733
21001122817,1083.417277
21001122819,1119.046526
21001122820,1081.604585
21001122821,1070.088694
21001122822,1068.640561
21001122823,1051.894356
21001122824,1221.41276
21001122826,1134.212994
21001123001,1041.176375
21001123002,1093.43066
21001123003,1021.330997
21001123004,944.9376273
21001123005,1083.861085
21001123006,1060.052689
21001123007,1019.009538
21001123008,995.5297324
21001123009,1074.125089
21001123010,1026.125115
21001123011,1046.699426
21001123012,1076.282488
21001123013,1047.865904
21001123014,1080.69415
21001123015,1080.782698
21001123016,1017.935802
21001123017,925.4161386
21001123101,1056.558927
21001123102,1108.24456
21001123103,1044.475087
21001123104,1057.200803
21001123105,1032.60038
21001123106,1094.975298
21001123107,1062.618229
21001123108,1114.890471
21001123109,1141.756458
21001123110,1138.358696
21001123111,1097.816128
21001123112,1075.637517
21001123113,1033.337725
21001123114,1016.52274
21001123115,1088.840314
21001123116,1138.933009
21001123117,1144.374776
21001123118,1120.484123
21001123119,1104.390119
21001123120,986.4037833
21001123121,1061.365834
21001123122,1077.859007
21001153301,1084.117299
21001153302,1033.834087
21001153303,1028.920166
21001153304,1110.70463
21001153305,975.8445192
21001153306,1005.371749
21001153307,1032.474149
21001153308,1000.725527
21001153309,1013.826793
21001153310,969.3435336
21001153311,1038.821463
21001153312,1026.628509
21001153313,999.7947174
21001153314,947.2031643
21001153315,1064.029138
21001153316,1019.508755
21001153317,936.1034088
21001153318,1038.432919
21001153319,988.1810265
21001153320,1108.521285
21001153321,986.744797
21001153322,989.5908853
21001153323,1091.369631
21001153324,965.4159557
21001153325,1032.454472
21001153326,996.4083923
21001153327,957.6688032
21001153328,1086.204633
21001153329,1031.938253
21001153401,958.3853545
21001153402,1039.357408
21001153403,1017.456432
21001153404,1031.904709
21001153405,1042.69625
21001153406,978.256251
21001153407,1073.369012
21001153408,1017.051962
21001153409,993.8385201
21001153410,997.8783605
21001153411,1091.537255
21001153412,1062.447165
21001153413,1055.367225
21001153414,1035.321132
21001153415,1047.989765
21001153416,1006.095979
21001153417,1058.667347
21001153418,1181.955306
21001153419,1021.993423
21001153420,1015.484188
21001153421,980.1487806
21001153422,974.1215356
21001153423,1001.825933
21001153424,1058.046452
21001153425,983.7021077
21001153426,1079.30832
21001153427,1067.309522
21001153428,974.5190711
21001153429,1004.574045
21001153430,1048.895411
21001153431,1082.342549
21001153432,987.7352139
21001153433,1049.665811
21001153434,1004.446928
21001153435,1077.939834
21001153436,1070.79572
21002123201,1161.691963
21002123202,1143.980468
21002123203,1111.590483
21002123205,1120.276274
21002123206,1063.868044
21002123207,1034.368001
21002123208,1073.562441
21002123209,1150.957323
21002123210,1080.787924
21002123211,1049.389293
21002123212,1129.378483
21002123213,1118.771925
21002123214,963.7137057
21002123215,1120.335439
21002123216,1154.628294
21002123217,981.6064547
21002123218,1165.359894
21002123219,1013.596806
21002123220,1109.043057
21002123221,1121.287785
21002123222,1148.543463
21002123223,1144.271395
21002123224,1141.79812
21002123227,987.1425013
21002123228,1039.748333
21002123229,1079.004471
21002123230,767.4515653
21002123232,1074.896721
21002123301,1130.96911
21002123302,1116.165578
21002123303,1080.736917
21002123304,1167.752262
21002123305,1096.604006
21002123306,1113.222639
21002123307,1125.68965
21002123308,1087.674082
21002123309,1087.800559
21002123310,1163.471401
21002123401,1030.767384
21002123402,1134.801786
21002123403,1019.71611
21002123404,1129.172597
21002123405,1125.173987
21002123406,1123.217559
21002123407,1089.712666
21002123408,1123.388317
21002123409,1022.125042
21002123501,1098.778563
21002123502,1096.04558
21002123503,1057.723748
21002123504,1064.228912
21002123505,994.8457632
21002123506,1041.728514
21002123507,1081.430967
21002123508,990.6337231
21002123509,1075.743152
21002123510,1026.182648
21002123511,1070.585927
21002123512,996.104305
21002123514,1096.447311
21002123515,1118.956736
21002123516,1111.257317
21002123517,1046.610928
21002123518,1127.920685
21002123520,1104.497111
21002123521,1098.557369
21002123522,1061.458681
21002123523,1144.199077
21002123524,1103.73836
21003123601,984.8415726
21003123602,985.8241057
21003123603,992.1035972
21003123604,1040.607192
21003123606,867.555138
21003123607,868.1790243
21003123608,992.2840367
21003123609,952.8381265
21003123610,982.084643
21003123611,923.0013284
21003123612,790.2978668
21003123613,978.9613925
21003123614,1011.01885
21003123615,983.3573195
21003123616,995.9251872
21003123617,974.4993742
21003123618,1043.826314
21003123702,933.6731358
21003123703,928.1851394
21003123704,937.3333327
21003123705,934.555295
21003123706,941.9124486
21003123707,924.2254665
21003123708,938.1230219
21003123709,902.9060144
21003123710,986.6130084
21003123712,947.3728511
21003123714,922.1470088
21003123715,962.093787
21003123716,927.4100906
21003123717,933.5099696
21003123718,979.4799958
21003123719,952.0908065
21003123720,872.3494108
21003123721,910.9824662
21003123722,953.8974588
21003123723,880.5222543
21003123724,908.1563554
21003123725,895.0188985
21003123726,909.8125542
21003123727,1032.264204
21003123728,947.4171462
21003123729,942.7067473
21003123730,954.0059527
21003123731,900.8426148
21003143901,1085.61798
21003143902,1101.687487
21003143903,1041.984105
21003143905,1085.427705
21003143906,939.1362001
21003143907,1155.120322
21003144001,999.1726668
21003144002,998.7658896
21003144003,982.7034249
21003144004,972.3618143
21003144005,910.5679326
21003144006,919.8806677
21003144008,955.8841993
21003144009,948.604243
21003144010,961.5352423
21003144011,1000.621454
21003144012,955.9665496
21003144013,979.0230797
21003144014,840.5645081
21003144015,960.2891286
21003144016,960.366794
21003144017,1032.709952
21003153502,938.8095342
21003153503,1010.697137
21003153504,979.6224467
21003153505,912.3526822
21003153506,901.8780206
21003153507,1007.507653
21003153508,845.104983
21003153509,921.4446247
21003153510,955.5631259
21003153511,1009.429328
21003153512,967.5312647
21003153513,939.7589141
21003153514,925.0228761
21003153515,987.5822006
21003153516,874.4375946
21003153517,938.117503
21003153518,877.0213554
21003153519,905.6730494
21003153520,931.5806822
21003153521,798.567952
21003153522,949.4794354
21003153523,923.9444793
21003153524,986.4446125
21003153525,853.1321523
21003153527,1018.274368
21003153528,938.6986658
21003153529,950.7360177
21003153530,821.6278958
21003153531,960.8363929
21003153532,954.1449587
21003153533,923.6105043
21003153534,847.8250519
21003153535,966.5220331
21003153536,929.5716007
21003153601,923.0009039
21003153602,1022.479091
21003153603,953.3612247
21003153604,1010.816863
21003153605,929.2891514
21003153606,952.3161657
21003153607,943.5925778
21003153608,908.5443007
21003153609,1068.568951
21003153610,1037.572173
21003153611,1046.118699
21003153612,988.6383459
21003153613,941.3413133
21003153614,1000.018456
21003153615,879.4159753
21003153616,891.1458777
21003153701,983.4004672
21003153702,1015.532099
21003153703,1087.374453
21003153704,979.9076054
21003153705,1048.358167
21003153706,1003.802586
21003153707,1074.541695
21003153708,980.3644611
21003153709,1090.859054
21003153710,955.6768955
21003153711,1039.595397
21003153712,971.5659287
21003153713,967.9414995
21003153714,986.8349537
21003153715,1068.326008
21003153801,1030.586109
21003153802,1017.413339
21003153803,1024.267646
21003153804,1079.947342
21003153805,1034.417599
21003153806,996.1496797
21003153807,1013.491456
21003153808,1084.092536
21003153809,943.9722267
21003153810,937.7178508
21003153811,965.8868218
21003153812,1067.469422
21003153813,832.7026494
21003153814,980.1543497
21003153815,990.5290287
21003153816,959.9927684
21003153817,995.670184
21003153818,1000.706741
21003153819,1037.583027
21003153820,966.3377661
21003153821,962.9100464
21003153822,1015.390784
21003153823,988.7669618
21003153824,1030.169165
21003153825,1020.182375
21003153826,1066.094501
21003153827,834.1741376
21003153828,935.9688551
21003153829,1002.873666
21003153830,1034.343517
21003153831,973.0217409
21003153832,979.3170047
21003153833,1043.072538
21003153834,944.5807205
21003153835,934.5528242
21003153836,1021.832214
21003153837,916.9200538
21004124001,1151.225762
21004124002,1018.269928
21004124003,1013.438633
21004124004,1083.918817
21004124005,1055.077195
21004124006,1020.884181
21004124008,937.211485
21004124009,1049.589257
21004124010,997.0288717
21004124011,1006.624307
21004124012,1136.48944
21004124013,1127.595098
21004124014,1077.677855
21004124015,1157.88767
21004124016,1150.899859
21004124017,1134.754809
21004124018,1159.809099
21004124019,1029.20375
21004124020,1123.254672
21004124021,934.8404773
21004124022,1123.486892
21004124023,1068.896226
21004124024,989.0487808
21004124025,947.9049467
21004124026,989.4480393
21004124027,979.7796006
21004124028,1021.295073
21004124029,1074.150935
21004124030,1042.745904
21004124031,1029.724913
21004124032,1102.635902
21004153901,1051.310905
21004153902,1091.701495
21004153903,1007.999041
21004153904,1091.325687
21004153905,1044.87894
21004153906,987.6531702
21004153907,1020.043614
21004153908,1085.132028
21004153909,1087.469763
21004153910,946.9984937
21004153911,1084.342793
21004153912,1056.090383
21004154001,1029.687101
21004154002,1062.08019
21004154003,1026.349651
21004154004,1199.40159
21004154005,1069.046939
21004154006,1005.938002
21004154007,1019.449813
21004154008,894.7975343
21004154009,837.2440525
21004154010,969.2008854
21004154011,969.3322361
21004154012,1105.677228
21004154013,1053.167038
21004154014,1073.274605
21004154015,1184.760254
21004154016,850.8260979
21004154017,1083.696327
21004154018,958.495424
21004154019,1041.329508
21004154020,1108.817118
21004154021,926.5826692
21004154022,863.6129883
21004154023,903.1793546
21004154024,1063.64703
21004154025,1065.660795
21004154026,1050.136563
21004154027,949.7679006
21004154028,1015.023833
21004154029,1114.196009
21004154030,1029.701001
21004154031,879.9708427
21004154032,1068.200658
21004154033,942.1228091
21004154034,1136.731314
21004154101,991.1238049
21004154102,957.2620737
21004154103,1053.80299
21004154104,1125.755995
21004154105,1094.122922
21004154106,992.1357653
21004154107,1047.389208
21004154108,1064.694801
21004154109,981.9843786
21004154110,1013.779949
21004154111,1044.494751
21004154112,1131.871202
21004154113,1081.08874
21004154114,1027.865662
21004154115,984.7698842
21004154116,1101.244785
21004154117,983.7491271
21004154118,985.5097849
21004154119,1119.423112
21004154120,965.8427504
21004154121,1073.552197
21004154122,1048.841432
21004154123,1102.49816
21004154124,1082.201957
21004154125,1074.913229
21004154126,1061.355391
21005124201,930.0361207
21005124202,918.3268083
21005124203,916.1800674
21005124204,917.865228
21005124205,841.0122996
21005124206,758.0016266
21005124207,828.4556057
21005124208,836.4859467
21005124209,807.3294557
21005124210,807.6665971
21005124211,854.6683929
21005124212,850.7416863
21005124213,903.6680052
21005124214,897.8598647
21005124215,912.9909268
21005124216,921.0013602
21005124217,826.3317305
21005124218,856.0090983
21005124219,572.4403749
21005124220,950.3284506
21005124221,879.7330954
21005124222,932.3262184
21005124223,546.7702889
21005124224,857.8252988
21005124225,826.6842638
21005124227,807.2433985
21005124301,870.0315923
21005124302,895.9847925
21005124305,786.4852947
21005124306,966.4208096
21005124307,910.60986
21005124308,845.5503212
21005124309,941.8491808
21005124310,914.5859775
21005124311,906.2630303
21005124312,856.1348789
21005124313,929.8438439
21005124314,902.2418065
21005124315,879.6631052
21005124316,837.7746736
21005124317,877.2663559
21005124318,939.9792368
21005124319,927.3783477
21005124320,884.6482998
21005124321,883.720306
21005124323,880.8823287
21005124324,974.3999587
21005124325,887.5677425
21005124326,872.6326331
21005124327,907.4304325
21005124328,898.9879981
21005124329,870.0506051
21005124330,871.0045593
21005124331,929.5404455
21005124332,977.6418112
21005124333,871.6826006
21005124334,904.0944938
21005124335,928.4228936
21005124336,934.7720763
21005124337,923.9203464
21005124338,906.9984976
21005124339,940.8993603
21005124340,950.906323
21005124341,901.4608809
21005124342,868.4946283
21005124343,891.7087436
21005124344,865.7413449
21005124501,991.9550015
21005124502,1028.374649
21005124503,987.7052091
21005124504,1023.095049
21005124505,907.4026714
21005124506,990.3350909
21005124507,942.5263383
21005124508,996.4956969
21005124509,1030.494131
21005124510,971.5382986
21005124511,1022.993605
21005124512,952.2944765
21005124513,971.5844564
21005124514,1011.130421
21005124515,972.4587422
21005124516,974.3412083
21005124517,989.9942656
21005124518,994.8211769
21005124519,1038.080359
21005124520,976.9007264
21005124521,1011.649131
21005124522,1032.004162
21005124523,970.8852086
21005124524,958.1150043
21005124525,860.551234
21005124526,1018.452228
21005124527,1021.600065
21005124528,1003.21507
21005124529,1038.475482
21005124531,907.9759452
21005124533,1065.370298
21005124538,909.1462449
21005124539,1042.493008
21005124540,1045.967842
21005124541,1019.661364
21005124542,1097.591861
