"Date","RateTypeDescription","StartDate","EndDate","Usage","Duration","MaxTemp","MinTemp","Rain_mm","Solar_Exposure"
2020-06-10,"Generalusage",2020-06-10 13:30:00,2020-06-10 13:59:59,0.213,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 14:00:00,2020-06-10 14:29:59,0.318,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 14:30:00,2020-06-10 14:59:59,0.351,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 15:00:00,2020-06-10 15:29:59,0.414,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 15:30:00,2020-06-10 15:59:59,0.382,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 16:00:00,2020-06-10 16:29:59,0.393,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 16:30:00,2020-06-10 16:59:59,0.553,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 17:00:00,2020-06-10 17:29:59,0.495,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 17:30:00,2020-06-10 17:59:59,0.473,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 18:00:00,2020-06-10 18:29:59,0.725,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 18:30:00,2020-06-10 18:59:59,0.48,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 19:00:00,2020-06-10 19:29:59,0.488,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 19:30:00,2020-06-10 19:59:59,0.421,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 20:00:00,2020-06-10 20:29:59,0.559,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 20:30:00,2020-06-10 20:59:59,0.408,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 21:00:00,2020-06-10 21:29:59,0.428,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 21:30:00,2020-06-10 21:59:59,0.835,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 22:00:00,2020-06-10 22:29:59,0.288,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 22:30:00,2020-06-10 22:59:59,0.614,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 23:00:00,2020-06-10 23:29:59,0.262,30,18.6,14.8,2.6,5.2
2020-06-10,"Generalusage",2020-06-10 23:30:00,2020-06-10 23:59:59,0.258,30,18.6,14.8,2.6,5.2
2020-06-11,"Generalusage",2020-06-11 00:00:00,2020-06-11 00:29:59,0.355,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 00:30:00,2020-06-11 00:59:59,0.339,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 01:00:00,2020-06-11 01:29:59,0.344,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 01:30:00,2020-06-11 01:59:59,0.328,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 02:00:00,2020-06-11 02:29:59,0.32,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 02:30:00,2020-06-11 02:59:59,0.336,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 03:00:00,2020-06-11 03:29:59,0.313,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 03:30:00,2020-06-11 03:59:59,0.241,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 04:00:00,2020-06-11 04:29:59,0.177,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 04:30:00,2020-06-11 04:59:59,0.163,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 05:00:00,2020-06-11 05:29:59,0.349,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 05:30:00,2020-06-11 05:59:59,0.953,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 06:00:00,2020-06-11 06:29:59,1.168,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 06:30:00,2020-06-11 06:59:59,0.799,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 07:00:00,2020-06-11 07:29:59,0.912,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 07:30:00,2020-06-11 07:59:59,0.812,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 08:00:00,2020-06-11 08:29:59,0.686,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 08:30:00,2020-06-11 08:59:59,0.676,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 09:00:00,2020-06-11 09:29:59,1.135,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 09:30:00,2020-06-11 09:59:59,0.625,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 10:00:00,2020-06-11 10:29:59,0.618,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 10:30:00,2020-06-11 10:59:59,0.397,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 11:00:00,2020-06-11 11:29:59,0.195,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 11:30:00,2020-06-11 11:59:59,0.188,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 12:00:00,2020-06-11 12:29:59,0.21,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 12:30:00,2020-06-11 12:59:59,0.229,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 13:00:00,2020-06-11 13:29:59,0.185,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 13:30:00,2020-06-11 13:59:59,0.186,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 14:00:00,2020-06-11 14:29:59,0.153,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 14:30:00,2020-06-11 14:59:59,0.295,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 15:00:00,2020-06-11 15:29:59,0.307,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 15:30:00,2020-06-11 15:59:59,0.326,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 16:00:00,2020-06-11 16:29:59,0.547,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 16:30:00,2020-06-11 16:59:59,0.344,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 17:00:00,2020-06-11 17:29:59,0.627,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 17:30:00,2020-06-11 17:59:59,0.625,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 18:00:00,2020-06-11 18:29:59,0.666,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 18:30:00,2020-06-11 18:59:59,0.71,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 19:00:00,2020-06-11 19:29:59,0.927,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 19:30:00,2020-06-11 19:59:59,1.527,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 20:00:00,2020-06-11 20:29:59,1.656,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 20:30:00,2020-06-11 20:59:59,1.598,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 21:00:00,2020-06-11 21:29:59,1.279,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 21:30:00,2020-06-11 21:59:59,1.063,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 22:00:00,2020-06-11 22:29:59,0.912,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 22:30:00,2020-06-11 22:59:59,0.893,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 23:00:00,2020-06-11 23:29:59,0.876,30,20.5,14.9,5,10.9
2020-06-11,"Generalusage",2020-06-11 23:30:00,2020-06-11 23:59:59,0.894,30,20.5,14.9,5,10.9
2020-06-12,"Generalusage",2020-06-12 00:00:00,2020-06-12 00:29:59,0.91,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 00:30:00,2020-06-12 00:59:59,1.009,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 01:00:00,2020-06-12 01:29:59,0.873,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 01:30:00,2020-06-12 01:59:59,0.868,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 02:00:00,2020-06-12 02:29:59,0.858,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 02:30:00,2020-06-12 02:59:59,1.052,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 03:00:00,2020-06-12 03:29:59,1.018,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 03:30:00,2020-06-12 03:59:59,1.021,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 04:00:00,2020-06-12 04:29:59,1.011,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 04:30:00,2020-06-12 04:59:59,1.05,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 05:00:00,2020-06-12 05:29:59,1.033,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 05:30:00,2020-06-12 05:59:59,1.029,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 06:00:00,2020-06-12 06:29:59,1.044,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 06:30:00,2020-06-12 06:59:59,1.127,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 07:00:00,2020-06-12 07:29:59,0.797,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 07:30:00,2020-06-12 07:59:59,0.232,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 08:00:00,2020-06-12 08:29:59,0.172,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 08:30:00,2020-06-12 08:59:59,0.19,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 09:00:00,2020-06-12 09:29:59,0.236,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 09:30:00,2020-06-12 09:59:59,0.188,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 10:00:00,2020-06-12 10:29:59,0.203,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 10:30:00,2020-06-12 10:59:59,0.206,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 11:00:00,2020-06-12 11:29:59,0.362,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 11:30:00,2020-06-12 11:59:59,0.297,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 12:00:00,2020-06-12 12:29:59,0.21,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 12:30:00,2020-06-12 12:59:59,0.204,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 13:00:00,2020-06-12 13:29:59,0.623,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 13:30:00,2020-06-12 13:59:59,1.849,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 14:00:00,2020-06-12 14:29:59,1.361,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 14:30:00,2020-06-12 14:59:59,0.834,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 15:00:00,2020-06-12 15:29:59,0.835,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 15:30:00,2020-06-12 15:59:59,0.85,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 16:00:00,2020-06-12 16:29:59,0.299,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 16:30:00,2020-06-12 16:59:59,0.313,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 17:00:00,2020-06-12 17:29:59,0.349,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 17:30:00,2020-06-12 17:59:59,0.933,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 18:00:00,2020-06-12 18:29:59,1.15,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 18:30:00,2020-06-12 18:59:59,0.9,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 19:00:00,2020-06-12 19:29:59,0.837,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 19:30:00,2020-06-12 19:59:59,0.925,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 20:00:00,2020-06-12 20:29:59,1.008,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 20:30:00,2020-06-12 20:59:59,0.754,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 21:00:00,2020-06-12 21:29:59,0.781,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 21:30:00,2020-06-12 21:59:59,0.721,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 22:00:00,2020-06-12 22:29:59,0.439,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 22:30:00,2020-06-12 22:59:59,0.546,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 23:00:00,2020-06-12 23:29:59,0.607,30,17.5,14.3,0.2,4.6
2020-06-12,"Generalusage",2020-06-12 23:30:00,2020-06-12 23:59:59,0.52,30,17.5,14.3,0.2,4.6
2020-06-13,"Generalusage",2020-06-13 00:00:00,2020-06-13 00:29:59,0.721,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 00:30:00,2020-06-13 00:59:59,0.611,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 01:00:00,2020-06-13 01:29:59,0.557,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 01:30:00,2020-06-13 01:59:59,0.708,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 02:00:00,2020-06-13 02:29:59,0.537,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 02:30:00,2020-06-13 02:59:59,0.575,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 03:00:00,2020-06-13 03:29:59,0.53,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 03:30:00,2020-06-13 03:59:59,0.463,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 04:00:00,2020-06-13 04:29:59,0.504,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 04:30:00,2020-06-13 04:59:59,0.646,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 05:00:00,2020-06-13 05:29:59,0.805,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 05:30:00,2020-06-13 05:59:59,0.68,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 06:00:00,2020-06-13 06:29:59,0.735,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 06:30:00,2020-06-13 06:59:59,0.708,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 07:00:00,2020-06-13 07:29:59,1.071,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 07:30:00,2020-06-13 07:59:59,1.086,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 08:00:00,2020-06-13 08:29:59,0.575,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 08:30:00,2020-06-13 08:59:59,0.669,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 09:00:00,2020-06-13 09:29:59,0.672,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 09:30:00,2020-06-13 09:59:59,0.526,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 10:00:00,2020-06-13 10:29:59,0.423,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 10:30:00,2020-06-13 10:59:59,0.479,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 11:00:00,2020-06-13 11:29:59,0.217,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 11:30:00,2020-06-13 11:59:59,0.251,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 12:00:00,2020-06-13 12:29:59,0.179,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 12:30:00,2020-06-13 12:59:59,0.198,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 13:00:00,2020-06-13 13:29:59,0.359,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 13:30:00,2020-06-13 13:59:59,0.783,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 14:00:00,2020-06-13 14:29:59,0.478,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 14:30:00,2020-06-13 14:59:59,0.682,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 15:00:00,2020-06-13 15:29:59,0.573,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 15:30:00,2020-06-13 15:59:59,0.325,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 16:00:00,2020-06-13 16:29:59,1.182,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 16:30:00,2020-06-13 16:59:59,0.431,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 17:00:00,2020-06-13 17:29:59,0.722,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 17:30:00,2020-06-13 17:59:59,1.221,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 18:00:00,2020-06-13 18:29:59,0.719,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 18:30:00,2020-06-13 18:59:59,0.737,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 19:00:00,2020-06-13 19:29:59,0.788,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 19:30:00,2020-06-13 19:59:59,0.515,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 20:00:00,2020-06-13 20:29:59,0.919,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 20:30:00,2020-06-13 20:59:59,0.72,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 21:00:00,2020-06-13 21:29:59,0.447,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 21:30:00,2020-06-13 21:59:59,0.447,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 22:00:00,2020-06-13 22:29:59,0.369,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 22:30:00,2020-06-13 22:59:59,0.176,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 23:00:00,2020-06-13 23:29:59,0.18,30,19.8,14.3,4,10.2
2020-06-13,"Generalusage",2020-06-13 23:30:00,2020-06-13 23:59:59,0.293,30,19.8,14.3,4,10.2
2020-06-14,"Generalusage",2020-06-14 00:00:00,2020-06-14 00:29:59,0.338,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 00:30:00,2020-06-14 00:59:59,0.325,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 01:00:00,2020-06-14 01:29:59,0.314,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 01:30:00,2020-06-14 01:59:59,0.387,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 02:00:00,2020-06-14 02:29:59,0.349,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 02:30:00,2020-06-14 02:59:59,0.344,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 03:00:00,2020-06-14 03:29:59,0.337,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 03:30:00,2020-06-14 03:59:59,0.325,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 04:00:00,2020-06-14 04:29:59,0.186,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 04:30:00,2020-06-14 04:59:59,0.191,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 05:00:00,2020-06-14 05:29:59,0.184,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 05:30:00,2020-06-14 05:59:59,0.197,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 06:00:00,2020-06-14 06:29:59,0.304,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 06:30:00,2020-06-14 06:59:59,0.3,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 07:00:00,2020-06-14 07:29:59,0.319,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 07:30:00,2020-06-14 07:59:59,0.66,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 08:00:00,2020-06-14 08:29:59,0.683,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 08:30:00,2020-06-14 08:59:59,0.731,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 09:00:00,2020-06-14 09:29:59,1.219,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 09:30:00,2020-06-14 09:59:59,1.019,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 10:00:00,2020-06-14 10:29:59,0.375,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 10:30:00,2020-06-14 10:59:59,0.143,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 11:00:00,2020-06-14 11:29:59,0.164,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 11:30:00,2020-06-14 11:59:59,0.166,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 12:00:00,2020-06-14 12:29:59,0.192,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 12:30:00,2020-06-14 12:59:59,0.277,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 13:00:00,2020-06-14 13:29:59,0.173,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 13:30:00,2020-06-14 13:59:59,0.15,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 14:00:00,2020-06-14 14:29:59,0.16,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 14:30:00,2020-06-14 14:59:59,0.274,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 15:00:00,2020-06-14 15:29:59,0.284,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 15:30:00,2020-06-14 15:59:59,0.267,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 16:00:00,2020-06-14 16:29:59,0.456,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 16:30:00,2020-06-14 16:59:59,0.275,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 17:00:00,2020-06-14 17:29:59,0.396,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 17:30:00,2020-06-14 17:59:59,1.567,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 18:00:00,2020-06-14 18:29:59,1.359,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 18:30:00,2020-06-14 18:59:59,1.253,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 19:00:00,2020-06-14 19:29:59,0.454,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 19:30:00,2020-06-14 19:59:59,0.506,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 20:00:00,2020-06-14 20:29:59,0.465,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 20:30:00,2020-06-14 20:59:59,0.414,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 21:00:00,2020-06-14 21:29:59,0.351,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 21:30:00,2020-06-14 21:59:59,0.332,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 22:00:00,2020-06-14 22:29:59,0.162,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 22:30:00,2020-06-14 22:59:59,0.305,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 23:00:00,2020-06-14 23:29:59,0.31,30,21.5,15.1,7.4,9.6
2020-06-14,"Generalusage",2020-06-14 23:30:00,2020-06-14 23:59:59,0.496,30,21.5,15.1,7.4,9.6
2020-06-15,"Generalusage",2020-06-15 00:00:00,2020-06-15 00:29:59,0.481,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 00:30:00,2020-06-15 00:59:59,0.549,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 01:00:00,2020-06-15 01:29:59,0.576,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 01:30:00,2020-06-15 01:59:59,0.562,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 02:00:00,2020-06-15 02:29:59,0.536,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 02:30:00,2020-06-15 02:59:59,0.675,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 03:00:00,2020-06-15 03:29:59,0.613,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 03:30:00,2020-06-15 03:59:59,0.752,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 04:00:00,2020-06-15 04:29:59,0.677,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 04:30:00,2020-06-15 04:59:59,0.6,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 05:00:00,2020-06-15 05:29:59,0.863,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 05:30:00,2020-06-15 05:59:59,0.816,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 06:00:00,2020-06-15 06:29:59,1.658,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 06:30:00,2020-06-15 06:59:59,1.609,30,19.6,10.5,0,11
2020-06-15,"Generalusage",2020-06-15 07:00:00,2020-06-15 07:29:59,1.47,30,19.6,10.5,0,11
